#timestamp	rawEeg
1303683568.175094	636
1303683568.175413	651
1303683568.175747	663
1303683568.177023	661
1303683568.179415	660
1303683568.183864	661
1303683568.184199	652
1303683568.184511	634
1303683568.184822	618
1303683568.193525	614
1303683568.193844	615
1303683568.194161	616
1303683568.194473	614
1303683568.194783	610
1303683568.201313	612
1303683568.201625	615
1303683568.201945	600
1303683568.202263	568
1303683568.210839	548
1303683568.211170	562
1303683568.211484	584
1303683568.211796	587
1303683568.214183	585
1303683568.218806	589
1303683568.219134	594
1303683568.219448	602
1303683568.219764	609
1303683568.226298	601
1303683568.234602	597
1303683568.234810	594
1303683568.235007	572
1303683568.235212	537
1303683568.242978	521
1303683568.243397	514
1303683568.243609	496
1303683568.243809	486
1303683568.246246	493
1303683568.249622	496
1303683568.249845	472
1303683568.250046	442
1303683568.250250	434
1303683568.253027	419
1303683568.254771	402
1303683568.255087	407
1303683568.255274	417
1303683568.262184	416
1303683568.262394	420
1303683568.262574	424
1303683568.262747	424
1303683568.265151	432
1303683568.272446	452
1303683568.272680	445
1303683568.272891	420
1303683568.273096	390
1303683568.280514	373
1303683568.280711	379
1303683568.280892	408
1303683568.281072	423
1303683568.283330	408
1303683568.290466	387
1303683568.290686	363
1303683568.290899	346
1303683568.291114	338
1303683568.298539	342
1303683568.298923	358
1303683568.300130	375
1303683568.300561	391
1303683568.300920	390
1303683568.307716	376
1303683568.308105	358
1303683568.308374	341
1303683568.308656	331
1303683568.315818	322
1303683568.316173	313
1303683568.316490	315
1303683568.316799	321
1303683568.320640	326
1303683568.325105	337
1303683568.325516	327
1303683568.325766	304
1303683568.326030	281
1303683568.332742	265
1303683568.333128	248
1303683568.333630	227
1303683568.333907	216
1303683568.334178	212
1303683568.342676	208
1303683568.342963	186
1303683568.343226	177
1303683568.343455	189
1303683568.350583	187
1303683568.350958	162
1303683568.351219	131
1303683568.351487	123
1303683568.351755	147
1303683568.358373	182
1303683568.358664	210
1303683568.358929	241
1303683568.359188	274
1303683568.368046	292
1303683568.368599	291
1303683568.368977	293
1303683568.369258	298
1303683568.369527	292
1303683568.376225	281
1303683568.376716	279
1303683568.376944	284
1303683568.377150	288
1303683568.385806	284
1303683568.386107	282
1303683568.386376	282
1303683568.386762	284
1303683568.387084	273
1303683568.393548	250
1303683568.393819	225
1303683568.394083	197
1303683568.394370	187
1303683568.403071	201
1303683568.403472	220
1303683568.403806	217
1303683568.404071	195
1303683568.404338	171
1303683568.411254	156
1303683568.411654	145
1303683568.411939	133
1303683568.412190	120
1303683568.420814	99
1303683568.421071	100
1303683568.421411	117
1303683568.421683	122
1303683568.421948	103
1303683568.428514	70
1303683568.428809	39
1303683568.429078	27
1303683568.429398	29
1303683568.438314	32
1303683568.438828	34
1303683568.439186	26
1303683568.439574	10
1303683568.439952	1
1303683568.446696	-7
1303683568.446987	-23
1303683568.447237	-43
1303683568.447525	-65
1303683568.455356	-103
1303683568.455684	-149
1303683568.456005	-172
1303683568.456428	-171
1303683568.456745	-166
1303683568.464036	-173
1303683568.464358	-182
1303683568.464672	-188
1303683568.464991	-199
1303683568.473736	-229
1303683568.474056	-263
1303683568.474378	-289
1303683568.474693	-327
1303683568.475005	-362
1303683568.481707	-385
1303683568.482026	-389
1303683568.482350	-405
1303683568.482662	-450
1303683568.489176	-476
1303683568.489494	-459
1303683568.489815	-412
1303683568.490147	-381
1303683568.492542	-381
1303683568.503231	-376
1303683568.503548	-322
1303683568.503866	-244
1303683568.505115	-178
1303683568.507506	-130
1303683568.507824	-103
1303683568.508168	-91
1303683568.508490	-88
1303683568.510871	-74
1303683568.515317	-41
1303683568.515631	1
1303683568.515950	32
1303683568.516297	36
1303683568.524871	29
1303683568.525209	28
1303683568.525521	28
1303683568.525831	7
1303683568.528221	-34
1303683568.533115	-65
1303683568.533434	-71
1303683568.533744	-70
1303683568.534064	-69
1303683568.542623	-59
1303683568.542943	-18
1303683568.543285	43
1303683568.543598	81
1303683568.546235	98
1303683568.550680	116
1303683568.551002	151
1303683568.551321	200
1303683568.551632	234
1303683568.560217	231
1303683568.560532	216
1303683568.560855	214
1303683568.561252	230
1303683568.561565	257
1303683568.568164	276
1303683568.568481	278
1303683568.568798	256
1303683568.569129	209
1303683568.577700	168
1303683568.578023	166
1303683568.578444	187
1303683568.578756	194
1303683568.579065	181
1303683568.585577	162
1303683568.585893	154
1303683568.587026	163
1303683568.587439	172
1303683568.594091	170
1303683568.594416	157
1303683568.594728	144
1303683568.595049	141
1303683568.597338	151
1303683568.603872	156
1303683568.604200	164
1303683568.604510	172
1303683568.604820	179
1303683568.613459	186
1303683568.613815	193
1303683568.614135	186
1303683568.614464	173
1303683568.614790	168
1303683568.621388	164
1303683568.621704	152
1303683568.622016	131
1303683568.622332	96
